GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ID,AWAY_TEAM_ID,HOME_eFG_PCT_sAvg,HOME_TOV_PCT_sAvg,HOME_OREB_PCT_sAvg,HOME_FT_RATE_sAvg,HOME_ORtg_sAvg,HOME_DRtg_sAvg,HOME_PACE,AWAY_eFG_PCT_sAvg,AWAY_TOV_PCT_sAvg,AWAY_OREB_PCT_sAvg,AWAY_FT_RATE_sAvg,AWAY_ORtg_sAvg,AWAY_DRtg_sAvg,AWAY_PACE,target_mu,target_sigma,TOTAL_SCORE,HOME_SCORE,AWAY_SCORE,GAME_PACE,PACE_DIFFERENTIAL,HOME_OFF_vs_AWAY_DEF,AWAY_OFF_vs_HOME_DEF,TOTAL_EXPECTED_SCORING,AVG_PACE,LgAvg_ORtg_season
21900568,2020-01-10,2019,1610612751,OPP_1610612751,0.5645161290322581,0.09,0.2745098039215686,0.2043010752688172,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,227,14.514655968412924,227,117,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900574,2020-01-10,2019,1610612762,OPP_1610612762,0.620253164556962,0.15,0.225,0.1772151898734177,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,219,12.490391060646244,219,109,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900575,2020-01-10,2019,1610612758,OPP_1610612758,0.5104166666666666,0.16,0.1333333333333333,0.1041666666666666,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,216,11.671349206786704,216,106,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900570,2020-01-10,2019,1610612741,OPP_1610612741,0.575,0.15,0.1666666666666666,0.2,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,215,13.244108371775233,215,105,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900573,2020-01-10,2019,1610612756,OPP_1610612756,0.4746835443037974,0.14,0.2045454545454545,0.3291139240506329,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,208,8.683297036488172,208,98,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900583,2020-01-11,2019,1610612757,OPP_1610612757,0.4421052631578947,0.13,0.1666666666666666,0.2210526315789473,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,211,12.353421837162848,211,101,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900581,2020-01-11,2019,1610612742,OPP_1610612742,0.5759493670886076,0.15,0.2037037037037037,0.3417721518987341,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,219,13.15629779083045,219,109,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900580,2020-01-11,2019,1610612760,OPP_1610612760,0.5163043478260869,0.07,0.1351351351351351,0.1847826086956521,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,220,9.782120631330237,220,110,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900582,2020-01-11,2019,1610612743,OPP_1610612743,0.4736842105263157,0.05,0.2619047619047619,0.1894736842105263,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,213,13.715631064810394,213,103,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900579,2020-01-11,2019,1610612765,OPP_1610612765,0.5192307692307693,0.19,0.2857142857142857,0.3461538461538461,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,209,12.507744611241622,209,99,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900577,2020-01-11,2019,1610612745,OPP_1610612745,0.6105263157894737,0.18,0.2068965517241379,0.3052631578947368,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,249,11.377068129148798,249,139,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900578,2020-01-11,2019,1610612738,OPP_1610612738,0.62,0.1,0.1886792452830188,0.18,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,250,12.949172799159427,250,140,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900585,2020-01-12,2019,1610612764,OPP_1610612764,0.543010752688172,0.09,0.2432432432432432,0.1827956989247312,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,226,15.406039286706594,226,116,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900587,2020-01-12,2019,1610612761,OPP_1610612761,0.4947916666666667,0.11,0.1777777777777777,0.1145833333333333,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,214,12.272799382587742,214,104,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900589,2020-01-12,2019,1610612743,OPP_1610612743,0.551948051948052,0.13,0.2045454545454545,0.4805194805194805,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,224,12.372330879450503,224,114,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900584,2020-01-12,2019,1610612752,OPP_1610612752,0.5611111111111111,0.06,0.2564102564102564,0.3111111111111111,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,234,11.310958650689633,234,124,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900590,2020-01-12,2019,1610612756,OPP_1610612756,0.5426829268292683,0.18,0.2352941176470588,0.2195121951219512,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,210,10.725233445802813,210,100,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900586,2020-01-12,2019,1610612751,OPP_1610612751,0.5974025974025974,0.24,0.1129032258064516,0.3766233766233766,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,218,13.245503724816368,218,108,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900588,2020-01-12,2019,1610612763,OPP_1610612763,0.505,0.16,0.3,0.25,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,232,10.7158742611367,232,122,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900591,2020-01-13,2019,1610612765,OPP_1610612765,0.4595959595959596,0.09,0.1162790697674418,0.2424242424242424,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,220,12.107349355829088,220,110,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900592,2020-01-13,2019,1610612754,OPP_1610612754,0.4418604651162791,0.09,0.26,0.3604651162790697,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,211,11.283513829852325,211,101,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900593,2020-01-13,2019,1610612738,OPP_1610612738,0.5240963855421686,0.12,0.2325581395348837,0.3493975903614458,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,223,12.718469738619588,223,113,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900594,2020-01-13,2019,1610612750,OPP_1610612750,0.4835164835164835,0.09,0.2432432432432432,0.2307692307692307,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,214,12.500493157930423,214,104,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900597,2020-01-13,2019,1610612747,OPP_1610612747,0.6079545454545454,0.09,0.2444444444444444,0.3181818181818182,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,238,13.55630991638685,238,128,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900596,2020-01-13,2019,1610612758,OPP_1610612758,0.5862068965517241,0.12,0.0909090909090909,0.1264367816091954,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,222,11.234975401717879,222,112,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900595,2020-01-13,2019,1610612757,OPP_1610612757,0.6024096385542169,0.13,0.1914893617021276,0.2289156626506024,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,225,11.595187597059944,225,115,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900601,2020-01-14,2019,1610612749,OPP_1610612749,0.5706521739130435,0.14,0.135593220338983,0.3043478260869565,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,238,10.53185442632654,238,128,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900602,2020-01-14,2019,1610612744,OPP_1610612744,0.5,0.14,0.1944444444444444,0.1494252873563218,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,207,11.333560109885832,207,97,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900598,2020-01-14,2019,1610612737,OPP_1610612737,0.5698924731182796,0.15,0.2608695652173913,0.2150537634408602,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,233,12.565950739567278,233,123,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900600,2020-01-14,2019,1610612763,OPP_1610612763,0.5769230769230769,0.07,0.1666666666666666,0.2087912087912088,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,231,13.135482924968027,231,121,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900599,2020-01-14,2019,1610612751,OPP_1610612751,0.5444444444444444,0.12,0.2558139534883721,0.1666666666666666,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,10.616752013733562,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900603,2020-01-14,2019,1610612746,OPP_1610612746,0.601063829787234,0.11,0.2641509433962264,0.2234042553191489,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,238,13.30440888015849,238,128,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900610,2020-01-15,2019,1610612743,OPP_1610612743,0.5379746835443038,0.11,0.075,0.3164556962025316,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,210,14.033456788207427,210,100,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900609,2020-01-15,2019,1610612760,OPP_1610612760,0.6,0.18,0.1290322580645161,0.2352941176470588,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,231,12.620152354835552,231,121,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900613,2020-01-15,2019,1610612747,OPP_1610612747,0.5721649484536082,0.16,0.2708333333333333,0.1134020618556701,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,228,14.815193718837099,228,118,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900611,2020-01-15,2019,1610612745,OPP_1610612745,0.4791666666666667,0.12,0.24,0.2395833333333333,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,10.83931620134464,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900606,2020-01-15,2019,1610612748,OPP_1610612748,0.5625,0.09,0.1632653061224489,0.1477272727272727,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,216,10.133017945032874,216,106,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900604,2020-01-15,2019,1610612738,OPP_1610612738,0.5481927710843374,0.15,0.2954545454545454,0.2409638554216867,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,213,9.331919626643582,213,103,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900612,2020-01-15,2019,1610612758,OPP_1610612758,0.5833333333333334,0.08,0.2619047619047619,0.2083333333333333,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,233,14.244066467233775,233,123,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900607,2020-01-15,2019,1610612741,OPP_1610612741,0.5882352941176471,0.15,0.1951219512195122,0.2588235294117647,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,225,12.981548484531087,225,115,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900605,2020-01-15,2019,1610612755,OPP_1610612755,0.5738636363636364,0.12,0.2653061224489796,0.2840909090909091,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,227,11.916622993634318,227,117,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900608,2020-01-15,2019,1610612750,OPP_1610612750,0.4943181818181818,0.15,0.2222222222222222,0.1818181818181818,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,209,12.41995293947973,209,99,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900615,2020-01-16,2019,1610612749,OPP_1610612749,0.5862068965517241,0.1,0.14,0.425287356321839,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,238,10.311766429052435,238,128,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900614,2020-01-16,2019,1610612752,OPP_1610612752,0.4555555555555555,0.18,0.25,0.2666666666666666,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,208,15.66862796942524,208,98,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900617,2020-01-16,2019,1610612744,OPP_1610612744,0.5473684210526316,0.18,0.238095238095238,0.3263157894736842,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,241,12.193831772962842,241,131,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900618,2020-01-16,2019,1610612746,OPP_1610612746,0.5684210526315789,0.09,0.1694915254237288,0.2105263157894736,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,232,12.16409219190734,232,122,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900616,2020-01-16,2019,1610612740,OPP_1610612740,0.6075268817204301,0.13,0.2,0.3763440860215054,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,248,13.08864993584804,248,138,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900620,2020-01-17,2019,1610612755,OPP_1610612755,0.5426829268292683,0.11,0.2045454545454545,0.1341463414634146,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,210,12.72151384760507,210,100,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900621,2020-01-17,2019,1610612761,OPP_1610612761,0.6923076923076923,0.19,0.1707317073170731,0.1758241758241758,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,250,12.335826036418696,250,140,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900623,2020-01-17,2019,1610612760,OPP_1610612760,0.5476190476190477,0.1,0.1714285714285714,0.2142857142857142,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,218,10.814288316832032,218,108,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900625,2020-01-17,2019,1610612742,OPP_1610612742,0.550561797752809,0.13,0.3023255813953488,0.3146067415730337,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,230,12.707202535703994,230,120,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900624,2020-01-17,2019,1610612759,OPP_1610612759,0.5,0.15,0.2916666666666667,0.2346938775510204,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,230,14.82303674471255,230,120,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900619,2020-01-17,2019,1610612754,OPP_1610612754,0.6097560975609756,0.13,0.0975609756097561,0.2439024390243902,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,226,14.018130069232466,226,116,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900622,2020-01-17,2019,1610612763,OPP_1610612763,0.5561797752808989,0.12,0.1590909090909091,0.2247191011235955,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,223,14.389779939959096,223,113,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900628,2020-01-18,2019,1610612738,OPP_1610612738,0.515625,0.11,0.1025641025641025,0.2291666666666666,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,229,11.233176485353223,229,119,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900630,2020-01-18,2019,1610612752,OPP_1610612752,0.4318181818181818,0.14,0.25,0.2045454545454545,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,197,10.515592769612129,197,87,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900634,2020-01-18,2019,1610612744,OPP_1610612744,0.5212765957446809,0.1,0.1590909090909091,0.1170212765957446,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,219,11.811319619850527,219,109,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900632,2020-01-18,2019,1610612750,OPP_1610612750,0.4787234042553192,0.17,0.2448979591836734,0.2872340425531915,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,222,12.083587368433042,222,112,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900635,2020-01-18,2019,1610612760,OPP_1610612760,0.5602409638554217,0.12,0.25,0.4337349397590361,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,229,13.641287277706423,229,119,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900627,2020-01-18,2019,1610612751,OPP_1610612751,0.4090909090909091,0.17,0.2553191489361702,0.1717171717171717,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,207,9.46130305542777,207,97,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900631,2020-01-18,2019,1610612741,OPP_1610612741,0.603448275862069,0.12,0.1538461538461538,0.1954022988505747,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,228,14.29432547919092,228,118,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900626,2020-01-18,2019,1610612740,OPP_1610612740,0.622093023255814,0.21,0.25,0.4186046511627907,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,240,11.762988152131516,240,130,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900629,2020-01-18,2019,1610612737,OPP_1610612737,0.4838709677419355,0.19,0.3125,0.1612903225806451,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,213,11.35967839507887,213,103,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900633,2020-01-18,2019,1610612745,OPP_1610612745,0.5111111111111111,0.2,0.2391304347826087,0.3222222222222222,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,225,10.481843437109749,225,115,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900636,2020-01-18,2019,1610612762,OPP_1610612762,0.5882352941176471,0.08,0.2127659574468085,0.2823529411764706,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,233,9.517714992201345,233,123,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900637,2020-01-19,2019,1610612759,OPP_1610612759,0.4941176470588235,0.11,0.2093023255813953,0.2823529411764706,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,13.234755875942872,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900638,2020-01-19,2019,1610612743,OPP_1610612743,0.4829545454545454,0.09,0.2727272727272727,0.3636363636363636,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,12.109976950782606,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900649,2020-01-20,2019,1610612750,OPP_1610612750,0.489010989010989,0.09,0.2619047619047619,0.1538461538461538,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,210,10.06505865038842,210,100,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900641,2020-01-20,2019,1610612751,OPP_1610612751,0.5493827160493827,0.22,0.2765957446808511,0.419753086419753,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,221,10.057381841904576,221,111,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900651,2020-01-20,2019,1610612762,OPP_1610612762,0.6091954022988506,0.21,0.2075471698113207,0.1379310344827586,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,228,11.496322951064808,228,118,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900650,2020-01-20,2019,1610612756,OPP_1610612756,0.575,0.14,0.1860465116279069,0.375,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,228,14.503532287934089,228,118,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900639,2020-01-20,2019,1610612764,OPP_1610612764,0.5670731707317073,0.19,0.1363636363636363,0.1951219512195122,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,216,11.610612972954593,216,106,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900645,2020-01-20,2019,1610612745,OPP_1610612745,0.4896907216494845,0.11,0.2093023255813953,0.1752577319587628,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,9.74528557032284,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900646,2020-01-20,2019,1610612763,OPP_1610612763,0.4902912621359223,0.14,0.2941176470588235,0.203883495145631,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,226,11.631385403871084,226,116,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900642,2020-01-20,2019,1610612766,OPP_1610612766,0.4473684210526316,0.18,0.2307692307692307,0.2631578947368421,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,193,11.590914645378495,193,83,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900647,2020-01-20,2019,1610612749,OPP_1610612749,0.6558441558441559,0.23,0.0625,0.2987012987012987,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,221,8.0,221,111,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900648,2020-01-20,2019,1610612738,OPP_1610612738,0.6451612903225806,0.12,0.2916666666666667,0.3118279569892473,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,249,11.918557700223282,249,139,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900644,2020-01-20,2019,1610612748,OPP_1610612748,0.6024096385542169,0.21,0.119047619047619,0.2650602409638554,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,228,11.653598204686983,228,118,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900640,2020-01-20,2019,1610612737,OPP_1610612737,0.5662650602409639,0.23,0.18,0.3975903614457831,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,227,13.044309547220127,227,117,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900652,2020-01-20,2019,1610612757,OPP_1610612757,0.51,0.12,0.2222222222222222,0.3,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,239,14.773434142418019,239,129,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900643,2020-01-20,2019,1610612739,OPP_1610612739,0.3989361702127659,0.1,0.3018867924528302,0.1808510638297872,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,196,13.689847544321637,196,86,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900653,2020-01-21,2019,1610612742,OPP_1610612742,0.4945054945054945,0.12,0.2448979591836734,0.2637362637362637,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,11.596666964167754,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900665,2020-01-22,2019,1610612744,OPP_1610612744,0.4318181818181818,0.08,0.2972972972972973,0.2727272727272727,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,206,10.340211136887495,206,96,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900659,2020-01-22,2019,1610612752,OPP_1610612752,0.4715909090909091,0.17,0.2765957446808511,0.1477272727272727,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,202,15.86003970487479,202,92,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900656,2020-01-22,2019,1610612737,OPP_1610612737,0.4068627450980392,0.15,0.365079365079365,0.2254901960784313,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,212,12.088827651021733,212,102,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900658,2020-01-22,2019,1610612748,OPP_1610612748,0.6058823529411764,0.16,0.1395348837209302,0.4235294117647059,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,244,12.020893937869419,244,134,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900661,2020-01-22,2019,1610612741,OPP_1610612741,0.5178571428571429,0.12,0.24,0.4404761904761904,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,227,11.963812369334995,227,117,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900660,2020-01-22,2019,1610612761,OPP_1610612761,0.5406976744186046,0.12,0.1509433962264151,0.2441860465116279,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,217,12.297127141151783,217,107,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900655,2020-01-22,2019,1610612753,OPP_1610612753,0.5543478260869565,0.14,0.282051282051282,0.1739130434782608,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,224,11.783459382114087,224,114,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900662,2020-01-22,2019,1610612745,OPP_1610612745,0.5449438202247191,0.17,0.3396226415094339,0.3146067415730337,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,231,11.139506989679646,231,121,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900657,2020-01-22,2019,1610612738,OPP_1610612738,0.5842696629213483,0.09,0.2045454545454545,0.2247191011235955,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,229,11.179711588139412,229,119,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900664,2020-01-22,2019,1610612756,OPP_1610612756,0.3809523809523809,0.13,0.2045454545454545,0.3095238095238095,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,197,11.950870094676002,197,87,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900654,2020-01-22,2019,1610612765,OPP_1610612765,0.6164383561643836,0.17,0.0625,0.6027397260273972,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,237,11.184862843299353,237,127,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900663,2020-01-22,2019,1610612740,OPP_1610612740,0.5476190476190477,0.14,0.1951219512195122,0.3809523809523809,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,227,10.930731325984254,227,117,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900668,2020-01-23,2019,1610612757,OPP_1610612757,0.6208791208791209,0.12,0.2558139534883721,0.1648351648351648,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,235,12.159645341537844,235,125,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
21900666,2020-01-23,2019,1610612739,OPP_1610612739,0.515625,0.08,0.2777777777777778,0.1770833333333333,110.0,110.0,100.0,0.53,0.14,0.25,0.24,110.0,110.0,100.0,222,11.617534173868718,222,112,110,100.0,0.0,0.0,0.0,0.0,100.0,110.0
