GAME_ID,GAME_DATE_EST,HOME_TEAM_ID,AWAY_TEAM_ID,HOME_SCORE,AWAY_SCORE,TOTAL_SCORE,HOME_FGM,HOME_FGA,HOME_FG3M,HOME_FG3A,HOME_FTM,HOME_FTA,HOME_OREB,HOME_DREB,HOME_AST,HOME_STL,HOME_BLK,HOME_TOV,HOME_PF,HOME_PTS,HOME_POSSESSIONS,AWAY_FGM,AWAY_FGA,AWAY_FG3M,AWAY_FG3A,AWAY_FTM,AWAY_FTA,AWAY_OREB,AWAY_DREB,AWAY_AST,AWAY_STL,AWAY_BLK,AWAY_TOV,AWAY_PF,AWAY_PTS,AWAY_POSSESSIONS,HOME_MIN,HOME_PACE,HOME_ORtg,HOME_DRtg,HOME_eFG_PCT,HOME_TOV_PCT,HOME_OREB_PCT,HOME_FT_RATE,AWAY_MIN,AWAY_PACE,AWAY_ORtg,AWAY_DRtg,AWAY_eFG_PCT,AWAY_TOV_PCT,AWAY_OREB_PCT,AWAY_FT_RATE,GAME_PACE,SEASON,HOME_ORtg_sAvg,HOME_DRtg_sAvg,HOME_eFG_PCT_sAvg,HOME_TOV_PCT_sAvg,HOME_OREB_PCT_sAvg,HOME_FT_RATE_sAvg,HOME_TEAM_PTS_sAvg,HOME_OPP_PTS_sAvg,HOME_FGM_sAvg,HOME_FGA_sAvg,HOME_FG3M_sAvg,HOME_FG3A_sAvg,HOME_FTM_sAvg,HOME_FTA_sAvg,HOME_DREB_sAvg,HOME_AST_sAvg,HOME_STL_sAvg,HOME_BLK_sAvg,HOME_TOV_sAvg,HOME_PF_sAvg,HOME_ORtg_L5Avg,HOME_DRtg_L5Avg,HOME_eFG_PCT_L5Avg,HOME_TOV_PCT_L5Avg,HOME_OREB_PCT_L5Avg,HOME_FT_RATE_L5Avg,HOME_TEAM_PTS_L5Avg,HOME_OPP_PTS_L5Avg,HOME_FGM_L5Avg,HOME_FGA_L5Avg,HOME_FG3M_L5Avg,HOME_FG3A_L5Avg,HOME_FTM_L5Avg,HOME_FTA_L5Avg,HOME_DREB_L5Avg,HOME_AST_L5Avg,HOME_STL_L5Avg,HOME_BLK_L5Avg,HOME_TOV_L5Avg,HOME_PF_L5Avg,HOME_PTS_scored_L5Var,HOME_PTS_conceded_L5Var,AWAY_ORtg_sAvg,AWAY_DRtg_sAvg,AWAY_eFG_PCT_sAvg,AWAY_TOV_PCT_sAvg,AWAY_OREB_PCT_sAvg,AWAY_FT_RATE_sAvg,AWAY_TEAM_PTS_sAvg,AWAY_OPP_PTS_sAvg,AWAY_FGM_sAvg,AWAY_FGA_sAvg,AWAY_FG3M_sAvg,AWAY_FG3A_sAvg,AWAY_FTM_sAvg,AWAY_FTA_sAvg,AWAY_DREB_sAvg,AWAY_AST_sAvg,AWAY_STL_sAvg,AWAY_BLK_sAvg,AWAY_TOV_sAvg,AWAY_PF_sAvg,AWAY_ORtg_L5Avg,AWAY_DRtg_L5Avg,AWAY_eFG_PCT_L5Avg,AWAY_TOV_PCT_L5Avg,AWAY_OREB_PCT_L5Avg,AWAY_FT_RATE_L5Avg,AWAY_TEAM_PTS_L5Avg,AWAY_OPP_PTS_L5Avg,AWAY_FGM_L5Avg,AWAY_FGA_L5Avg,AWAY_FG3M_L5Avg,AWAY_FG3A_L5Avg,AWAY_FTM_L5Avg,AWAY_FTA_L5Avg,AWAY_DREB_L5Avg,AWAY_AST_L5Avg,AWAY_STL_L5Avg,AWAY_BLK_L5Avg,AWAY_TOV_L5Avg,AWAY_PF_L5Avg,AWAY_PTS_scored_L5Var,AWAY_PTS_conceded_L5Var,LgAvg_ORtg_season,Var_TOTAL_SCORE_season,H2H_L3_Avg_TotalScore,H2H_L3_Var_TotalScore,H2H_L3_Avg_GamePace,H2H_L3_Count,L1_Pace_previsto_base,L1_ORtg_previsto_A,L1_ORtg_previsto_B,L1_Punteggio_totale_baseline,L1_Aggiustamento_Netto_Situazionale,L1_Pace_finale_stimato,L1_Punteggio_totale_pre_failsafe,MU_L1_Media_punti_stimati_finale,SIGMA_L2_sd_final,game_id,game_date,home_team,away_team,season,home_score,away_score,status,time,odds,source,updated_at
22400278.0,2024-11-26,1610612765.0,1610612761.0,102.0,100.0,202.0,34.0,76.0,12.0,37.0,22.0,31.0,6.0,32.0,27.0,0.0,0.0,14.0,21.0,102.0,98.0,41.0,104.0,10.0,35.0,8.0,10.0,23.0,27.0,26.0,0.0,0.0,9.0,26.0,100.0,94.0,48.0,98.0,104.08163265306123,106.38297872340424,0.5263157894736842,0.1428571428571428,0.1818181818181818,0.2894736842105263,48.0,94.0,106.38297872340424,104.08163265306123,0.4423076923076923,0.0957446808510638,0.4181818181818181,0.0769230769230769,96.0,2024.0,109.30370787275972,111.35014810833488,0.5380400679864402,0.1551503285844759,0.2707639387947527,0.1799899446736057,110.7,112.15,41.0,88.5,12.95,36.35,15.75,20.6,34.75,25.25,0.0,0.0,15.7,20.95,113.59114909230584,115.75167260552304,0.5360784108707526,0.1320115985006291,0.2950549067312272,0.163195821033818,115.4,117.4,42.2,93.8,16.0,40.2,15.0,19.6,32.6,25.8,0.0,0.0,13.4,21.6,93.79999999999995,91.29999999999993,108.89112494735754,115.10855075412664,0.5298874246653175,0.1572603932398463,0.3068543152355991,0.2106767007709231,113.26315789473684,118.52631578947368,42.21052631578947,90.0,10.578947368421051,31.0,18.26315789473684,24.68421052631579,32.36842105263158,28.210526315789473,0.0,0.0,16.31578947368421,23.473684210526315,114.2069716523604,118.12012936641486,0.5537881165191421,0.1570134167759821,0.3253759074689307,0.252075022303018,114.8,119.0,41.8,85.2,10.4,28.6,20.8,28.8,32.8,26.4,0.0,0.0,15.8,23.0,126.6999999999999,67.50000000000007,112.58267348035392,391.9084303596842,222.33333333333337,654.8888888888889,106.16666666666669,3.0,,111.7560190776724,107.6990136736034,,0.0,,,182.1,4.02,,,,,,,,,,,,
22400281.0,2024-11-26,1610612738.0,1610612746.0,94.0,126.0,220.0,45.0,88.0,22.0,51.0,14.0,20.0,8.0,39.0,33.0,0.0,0.0,11.0,12.0,126.0,100.0,39.0,90.0,7.0,26.0,9.0,13.0,10.0,34.0,18.0,0.0,0.0,13.0,13.0,94.0,99.0,48.0,100.0,126.0,94.94949494949496,0.6363636363636364,0.11,0.1904761904761904,0.1590909090909091,48.0,99.0,94.94949494949496,126.0,0.4722222222222222,0.1313131313131313,0.2040816326530612,0.1,99.5,2024.0,119.33073203162913,110.20786827862932,0.5665086792239785,0.1103534367383008,0.2295689975397007,0.2081141246211207,120.88888888888889,111.5,41.666666666666664,90.38888888888889,19.0,50.72222222222222,18.555555555555557,22.88888888888889,32.888888888888886,25.5,0.0,0.0,11.27777777777778,17.27777777777778,118.39133863191516,111.94796918203096,0.5561898024140308,0.0926604284110797,0.2077870719326734,0.1898582900688599,118.6,110.6,41.0,91.0,19.4,53.2,17.2,20.8,32.4,28.0,0.0,0.0,9.4,18.8,187.3,63.29999999999982,111.17341276437988,106.90987050468172,0.5447301661904687,0.1568472994315203,0.2757248829909663,0.2002737788956334,109.5,105.75,39.95,85.4,12.7,33.6,16.9,21.75,33.65,25.4,0.0,0.0,15.5,19.4,111.98086174841391,103.10297010088009,0.5520537273834714,0.1513856544572863,0.2722232431420878,0.1848367224480785,110.0,101.4,40.8,86.0,12.8,32.8,15.6,19.4,33.2,27.8,0.0,0.0,14.8,17.0,102.50000000000006,46.799999999999976,112.58267348035392,391.9084303596842,230.0,302.0,99.83333333333331,3.0,,113.3179086474314,108.82833433654882,,0.0,,,217.48,4.02,,,,,,,,,,,,
22400280.0,2024-11-26,1610612737.0,1610612742.0,129.0,119.0,248.0,48.0,101.0,9.0,31.0,14.0,16.0,9.0,30.0,32.0,0.0,0.0,14.0,15.0,119.0,113.0,47.0,94.0,16.0,35.0,19.0,22.0,10.0,41.0,24.0,0.0,0.0,17.0,13.0,129.0,111.0,48.0,113.0,105.30973451327436,116.2162162162162,0.5198019801980198,0.1238938053097345,0.18,0.1386138613861386,48.0,111.0,116.2162162162162,105.30973451327436,0.5851063829787234,0.1531531531531531,0.25,0.202127659574468,112.0,2024.0,109.67485451401828,112.83591617690335,0.5312862417404716,0.1486921183485806,0.2666003263630123,0.2106603342901694,115.44444444444444,119.44444444444444,42.111111111111114,91.38888888888889,12.444444444444445,36.0,18.77777777777778,24.333333333333332,32.72222222222222,29.27777777777778,0.0,0.0,15.666666666666666,19.38888888888889,104.01965593020638,109.9402163068332,0.5044868905179174,0.1622135840713821,0.2830973537740454,0.2006793758996105,110.0,117.8,39.6,91.8,12.6,36.0,18.2,24.0,32.8,30.4,0.0,0.0,17.2,19.0,74.99999999999991,46.20000000000002,114.42652752458828,109.8461624159997,0.5469967262065439,0.1285851670464008,0.270247449540526,0.2032797737871148,116.44444444444444,110.94444444444444,43.166666666666664,90.16666666666669,12.0,34.77777777777778,18.11111111111111,23.61111111111111,33.611111111111114,25.22222222222222,0.0,0.0,13.166666666666666,21.77777777777778,113.84465115632354,113.6438303224208,0.5368662216659713,0.137052708053073,0.3082539682539682,0.2057162723245325,116.4,114.4,43.8,91.6,10.2,34.0,18.6,23.6,34.0,25.4,0.0,0.0,14.0,20.2,22.29999999999989,152.8,112.58267348035392,391.9084303596842,252.33333333333337,1308.2222222222224,103.64465408805032,3.0,,107.00902287597832,114.6839177738274,,0.0,,,225.17,4.02,,,,,,,,,,,,
22400039.0,2024-11-27,1610612756.0,1610612747.0,127.0,100.0,227.0,51.0,99.0,17.0,42.0,8.0,10.0,8.0,38.0,31.0,0.0,0.0,9.0,20.0,127.0,104.0,37.0,85.0,8.0,34.0,18.0,25.0,7.0,35.0,25.0,0.0,0.0,12.0,11.0,100.0,101.0,48.0,104.0,122.11538461538464,99.009900990099,0.601010101010101,0.0865384615384615,0.1860465116279069,0.0808080808080808,48.0,101.0,99.009900990099,122.11538461538464,0.4823529411764706,0.1188118811881188,0.1555555555555555,0.2117647058823529,102.5,2024.0,107.05895390070924,111.1369680851064,0.4789922480620154,0.1154698581560283,0.2429782723900371,0.2930232558139534,101.5,105.5,32.5,80.5,13.5,38.0,23.0,31.0,35.5,19.0,0.0,0.0,11.0,15.5,107.05895390070924,111.1369680851064,0.4789922480620154,0.1154698581560283,0.2429782723900371,0.2930232558139534,101.5,105.5,32.5,80.5,13.5,38.0,23.0,31.0,35.5,19.0,0.0,0.0,11.0,15.5,684.5,84.5,123.22448979591836,117.69419209962234,0.6121411483253589,0.1210204081632653,0.2092862092862092,0.2733253588516746,122.0,116.5,43.0,82.0,14.0,31.0,22.0,29.5,29.5,28.5,0.0,0.0,12.0,13.5,123.22448979591836,117.69419209962234,0.6121411483253589,0.1210204081632653,0.2092862092862092,0.2733253588516746,122.0,116.5,43.0,82.0,14.0,31.0,22.0,29.5,29.5,28.5,0.0,0.0,12.0,13.5,8.0,4.5,112.58267348035392,391.9084303596842,227.0,162.0,100.16666666666669,3.0,,111.91968263725298,121.64212988015682,,0.0,,,234.77,4.02,,,,,,,,,,,,
22400035.0,2024-11-27,1610612764.0,1610612741.0,108.0,127.0,235.0,39.0,91.0,10.0,37.0,20.0,31.0,5.0,38.0,27.0,0.0,0.0,12.0,18.0,108.0,112.0,47.0,94.0,14.0,40.0,19.0,22.0,8.0,42.0,29.0,0.0,0.0,10.0,22.0,127.0,106.0,48.0,112.0,96.42857142857144,119.811320754717,0.4835164835164835,0.1071428571428571,0.1063829787234042,0.2197802197802197,48.0,106.0,119.811320754717,96.42857142857144,0.574468085106383,0.0943396226415094,0.1739130434782608,0.202127659574468,109.0,2024.0,95.28301886792454,111.0546322489392,0.4743186582809224,0.153725205611998,0.238920579201404,0.1365828092243186,106.5,118.5,41.0,98.0,11.0,35.5,13.5,18.5,38.5,23.5,0.0,0.0,17.0,26.0,95.28301886792454,111.0546322489392,0.4743186582809224,0.153725205611998,0.238920579201404,0.1365828092243186,106.5,118.5,41.0,98.0,11.0,35.5,13.5,18.5,38.5,23.5,0.0,0.0,17.0,26.0,220.5,220.5,119.1420778576742,118.18109987357776,0.6526162790697674,0.1637325398793288,0.1142191142191142,0.2013742071881606,131.0,133.0,47.0,87.0,19.5,42.5,17.5,20.5,34.5,34.0,0.0,0.0,18.0,18.5,119.1420778576742,118.18109987357776,0.6526162790697674,0.1637325398793288,0.1142191142191142,0.2013742071881606,131.0,133.0,47.0,87.0,19.5,42.5,17.5,20.5,34.5,34.0,0.0,0.0,18.0,18.5,50.0,242.0,112.58267348035392,391.9084303596842,231.0,340.6666666666667,103.16666666666669,3.0,,100.02118106611856,117.5250083590118,,0.0,,,249.11,4.02,,,,,,,,,,,,
22400036.0,2024-11-27,1610612748.0,1610612749.0,103.0,106.0,209.0,35.0,77.0,10.0,29.0,23.0,30.0,9.0,29.0,26.0,0.0,0.0,8.0,14.0,103.0,89.0,36.0,77.0,20.0,42.0,14.0,17.0,9.0,32.0,23.0,0.0,0.0,10.0,19.0,106.0,85.0,48.0,89.0,115.73033707865169,124.70588235294116,0.5194805194805194,0.0898876404494382,0.2195121951219512,0.2987012987012987,48.0,85.0,124.70588235294116,115.73033707865169,0.5974025974025974,0.1176470588235294,0.2368421052631578,0.1818181818181818,87.0,2024.0,117.81322237632918,110.8279395900755,0.5764766131785592,0.0961627369394359,0.1703504043126684,0.1587003527939,122.5,117.0,46.0,94.0,16.0,43.5,14.5,18.0,31.5,26.0,0.0,0.0,10.0,17.0,117.81322237632918,110.8279395900755,0.5764766131785592,0.0961627369394359,0.1703504043126684,0.1587003527939,122.5,117.0,46.0,94.0,16.0,43.5,14.5,18.0,31.5,26.0,0.0,0.0,10.0,17.0,4.5,72.0,108.90730903095806,99.17929292929291,0.5585697399527186,0.1578585821579043,0.2414965986394557,0.1261229314420803,114.0,101.0,43.0,92.0,16.5,46.0,11.5,16.0,34.5,29.0,0.0,0.0,16.5,19.0,108.90730903095806,99.17929292929291,0.5585697399527186,0.1578585821579043,0.2414965986394557,0.1261229314420803,114.0,101.0,43.0,92.0,16.5,46.0,11.5,16.0,34.5,29.0,0.0,0.0,16.5,19.0,450.0,512.0,112.58267348035392,391.9084303596842,237.0,204.66666666666663,102.0,3.0,,103.78712577868288,107.209860035052,,0.0,,,204.24,4.02,,,,,,,,,,,,
22400037.0,2024-11-27,1610612750.0,1610612745.0,111.0,117.0,228.0,42.0,98.0,9.0,38.0,18.0,20.0,14.0,38.0,21.0,0.0,0.0,17.0,18.0,111.0,110.0,45.0,99.0,15.0,37.0,12.0,13.0,7.0,37.0,31.0,0.0,0.0,10.0,21.0,117.0,108.0,53.0,99.62264150943396,100.9090909090909,108.33333333333331,0.4744897959183674,0.1545454545454545,0.2745098039215686,0.1836734693877551,53.0,97.81132075471696,108.33333333333331,100.9090909090909,0.5303030303030303,0.0925925925925925,0.1555555555555555,0.1212121212121212,98.71698113207546,2024.0,113.63302752293578,119.2745442768576,0.5850739183507392,0.1554587155963302,0.1625,0.2131425471314254,119.0,124.0,42.5,87.0,16.5,42.0,17.5,19.5,29.5,24.0,0.0,0.0,16.0,21.0,113.63302752293578,119.2745442768576,0.5850739183507392,0.1554587155963302,0.1625,0.2131425471314254,119.0,124.0,42.5,87.0,16.5,42.0,17.5,19.5,29.5,24.0,0.0,0.0,16.0,21.0,242.0,8.0,112.6659678546471,89.79734451432563,0.5582342954159593,0.1353074772886093,0.2401891252955082,0.1650820599886813,120.5,96.0,44.0,94.0,17.0,41.5,15.5,21.5,38.5,29.0,0.0,0.0,14.5,23.0,112.6659678546471,89.79734451432563,0.5582342954159593,0.1353074772886093,0.2401891252955082,0.1650820599886813,120.5,96.0,44.0,94.0,17.0,41.5,15.5,21.5,38.5,29.0,0.0,0.0,14.5,23.0,40.5,128.0,112.58267348035392,391.9084303596842,212.33333333333337,64.88888888888889,102.0,3.0,,90.6351199988472,119.362789636712,,0.0,,,231.77,4.02,,,,,,,,,,,,
22400038.0,2024-11-27,1610612762.0,1610612759.0,115.0,128.0,243.0,43.0,84.0,13.0,35.0,16.0,20.0,10.0,31.0,24.0,0.0,0.0,21.0,20.0,115.0,104.0,45.0,93.0,18.0,48.0,20.0,26.0,13.0,26.0,30.0,0.0,0.0,10.0,19.0,128.0,101.0,48.0,104.0,110.57692307692308,126.73267326732672,0.5892857142857143,0.2019230769230769,0.2777777777777778,0.1904761904761904,48.0,101.0,126.73267326732672,110.57692307692308,0.5806451612903226,0.099009900990099,0.2954545454545454,0.2150537634408602,102.5,2024.0,117.9903096692648,125.82978723404256,0.568659420289855,0.1224984200547714,0.2773892773892773,0.1269323671497584,115.0,122.0,45.0,91.0,13.5,37.0,11.5,14.0,29.0,30.0,0.0,0.0,12.0,20.5,117.9903096692648,125.82978723404256,0.568659420289855,0.1224984200547714,0.2773892773892773,0.1269323671497584,115.0,122.0,45.0,91.0,13.5,37.0,11.5,14.0,29.0,30.0,0.0,0.0,12.0,20.5,18.0,8.0,112.1629659000793,111.70992668912224,0.5847823110624315,0.1679718477398889,0.2261904761904761,0.1464950711938663,112.5,112.0,41.0,85.5,18.0,45.5,12.5,17.5,33.5,32.0,0.0,0.0,17.0,16.0,112.1629659000793,111.70992668912224,0.5847823110624315,0.1679718477398889,0.2261904761904761,0.1464950711938663,112.5,112.0,41.0,85.5,18.0,45.5,12.5,17.5,33.5,32.0,0.0,0.0,17.0,16.0,12.5,128.0,112.58267348035392,391.9084303596842,238.0,60.666666666666664,107.33333333333331,3.0,,117.07564259859647,125.36069448740705,,0.0,,,234.28,4.02,,,,,,,,,,,,
22400299.0,2024-11-28,1610612744.0,1610612760.0,105.0,101.0,206.0,35.0,98.0,16.0,50.0,15.0,21.0,18.0,39.0,25.0,0.0,0.0,14.0,23.0,101.0,103.0,39.0,85.0,11.0,37.0,16.0,26.0,8.0,40.0,26.0,0.0,0.0,14.0,21.0,105.0,102.0,48.0,103.0,98.05825242718448,102.94117647058825,0.4387755102040816,0.1359223300970873,0.3103448275862069,0.1530612244897959,48.0,102.0,102.94117647058825,98.05825242718448,0.5235294117647059,0.1372549019607843,0.1702127659574468,0.188235294117647,102.5,2024.0,113.98476259506737,106.46708733984372,0.5507133307736028,0.1338519398565531,0.2800708982711697,0.1691033127904608,117.55555555555556,110.33333333333331,43.22222222222222,92.83333333333331,15.72222222222222,41.611111111111114,15.38888888888889,22.11111111111111,35.55555555555556,30.61111111111111,0.0,0.0,13.88888888888889,22.22222222222222,109.4437061608974,108.27522226281818,0.546523268200502,0.136380830464828,0.2450026368217508,0.1216440230876229,112.0,109.4,42.0,92.4,16.8,43.4,11.2,18.0,35.6,31.8,0.0,0.0,14.0,20.2,211.50000000000003,156.80000000000004,113.64023354350478,102.11633196778487,0.5387920422669852,0.1069184445791806,0.2283120986711511,0.1703959776243305,115.36842105263158,103.47368421052632,42.94736842105263,92.78947368421052,13.842105263157896,39.73684210526316,15.63157894736842,19.05263157894737,31.94736842105263,25.473684210526315,0.0,0.0,10.894736842105264,21.42105263157895,120.63406570126696,110.77909912798005,0.5694104445407573,0.100222269670719,0.230211962833914,0.2120429356796637,119.6,109.0,43.4,88.6,14.0,37.8,18.8,22.4,26.4,26.4,0.0,0.0,10.0,21.0,153.30000000000013,261.4999999999999,112.58267348035392,391.9084303596842,256.6666666666667,166.88888888888889,101.28930817610062,3.0,,103.3880747063465,107.467199844991,,0.0,,,204.35,4.02,,,,,,,,,,,,
22400298.0,2024-11-28,1610612762.0,1610612743.0,103.0,122.0,225.0,38.0,90.0,16.0,43.0,11.0,18.0,21.0,26.0,25.0,0.0,0.0,18.0,17.0,103.0,95.0,46.0,84.0,11.0,33.0,19.0,23.0,10.0,29.0,30.0,0.0,0.0,10.0,15.0,122.0,94.0,48.0,95.0,108.42105263157896,129.7872340425532,0.5111111111111111,0.1894736842105263,0.42,0.1222222222222222,48.0,94.0,129.7872340425532,108.42105263157896,0.6130952380952381,0.1063829787234042,0.2777777777777778,0.2261904761904762,94.5,2024.0,108.09064806931468,118.20756112267506,0.5334510402858258,0.1745786472067988,0.2806060413344464,0.233641107905175,109.55555555555556,119.83333333333331,38.666666666666664,84.72222222222223,12.666666666666666,36.55555555555556,19.555555555555557,24.61111111111111,32.0,24.11111111111111,0.0,0.0,17.72222222222222,19.27777777777778,114.9954043111938,115.12696871628911,0.5649885867922027,0.1622090308932414,0.2944102980945086,0.2374110925906809,115.2,116.4,40.8,84.8,13.8,35.8,19.8,25.2,31.6,23.4,0.0,0.0,16.2,21.0,37.199999999999946,58.3,114.1691458717307,111.85541957881593,0.5500290506695718,0.1326170807165853,0.2532290121275837,0.2246145087750732,117.58823529411764,116.41176470588236,42.588235294117645,89.23529411764706,12.529411764705882,31.705882352941178,19.88235294117647,25.88235294117647,33.35294117647059,30.0,0.0,0.0,13.705882352941176,19.058823529411764,118.65474224678935,118.6457612171082,0.6003214113239294,0.1384858005682747,0.2185493384345607,0.1874113650333857,118.4,118.8,44.2,85.6,13.8,32.0,16.2,21.0,32.2,31.0,0.0,0.0,13.8,15.8,292.3000000000001,292.7,112.58267348035392,391.9084303596842,233.66666666666663,542.8888888888889,101.83333333333331,3.0,,107.39241144818936,119.8732973001503,,0.0,,,226.5,4.02,,,,,,,,,,,,
22400293.0,2024-11-28,1610612763.0,1610612765.0,131.0,111.0,242.0,51.0,93.0,17.0,46.0,12.0,16.0,10.0,32.0,31.0,0.0,0.0,16.0,21.0,131.0,106.0,40.0,85.0,13.0,38.0,18.0,25.0,9.0,33.0,24.0,0.0,0.0,18.0,17.0,111.0,105.0,48.0,106.0,123.58490566037736,105.71428571428572,0.6397849462365591,0.1509433962264151,0.2325581395348837,0.1290322580645161,48.0,105.0,105.71428571428572,123.58490566037736,0.5470588235294118,0.1714285714285714,0.2195121951219512,0.2117647058823529,105.5,2024.0,113.19295973788084,106.8124382211837,0.552915513676304,0.152027964180809,0.285526446664632,0.2069397911776059,120.2,112.8,44.4,92.1,12.65,36.4,18.75,24.25,35.45,30.2,0.0,0.0,16.2,21.85,119.0249810155578,107.5006826058039,0.5781029805076144,0.1424812105574118,0.2940452908135945,0.2048538358060715,122.0,111.6,44.4,89.6,15.0,37.0,18.2,23.0,35.2,32.2,0.0,0.0,14.6,19.0,179.00000000000006,324.3,109.05503762420264,111.113616232862,0.5374817690096423,0.1545649387879362,0.2665284265577731,0.1852034560801257,110.28571428571428,111.57142857142856,40.666666666666664,87.9047619047619,12.904761904761903,36.38095238095238,16.047619047619047,21.095238095238095,34.61904761904762,25.333333333333332,0.0,0.0,15.61904761904762,20.952380952380953,112.38912699906489,113.5097498316854,0.5313415687654894,0.1348949536775623,0.28652058391119,0.2010905578759233,111.8,112.0,39.8,89.0,14.8,40.0,17.4,23.2,32.2,25.4,0.0,0.0,13.4,21.4,117.19999999999996,107.49999999999991,112.58267348035392,391.9084303596842,211.33333333333337,88.88888888888887,99.33333333333331,3.0,,111.71593904963956,103.46560539776756,,0.0,,,259.62,4.02,,,,,,,,,,,,
22400297.0,2024-11-28,1610612756.0,1610612751.0,117.0,127.0,244.0,41.0,77.0,12.0,31.0,23.0,28.0,3.0,34.0,25.0,0.0,0.0,17.0,26.0,117.0,103.0,44.0,87.0,18.0,42.0,21.0,22.0,7.0,29.0,32.0,0.0,0.0,12.0,24.0,127.0,102.0,48.0,103.0,113.59223300970874,124.50980392156865,0.6103896103896104,0.1650485436893204,0.09375,0.2987012987012987,48.0,102.0,124.50980392156865,113.59223300970874,0.6091954022988506,0.1176470588235294,0.1707317073170731,0.2413793103448276,102.5,2024.0,113.11815202671195,112.94175750068776,0.5495821591098177,0.1286280325959647,0.2186788215005875,0.209432234469124,112.44444444444444,112.5,40.0,86.33333333333333,14.833333333333334,40.388888888888886,17.61111111111111,22.833333333333332,34.111111111111114,26.444444444444443,0.0,0.0,12.833333333333334,18.444444444444443,110.8480141625922,126.01253238606564,0.5305605708771604,0.1337387023320527,0.2841050151615921,0.1571394785171821,112.0,124.2,41.2,92.4,15.2,44.4,14.4,19.6,28.4,27.4,0.0,0.0,13.4,19.2,98.50000000000006,113.7000000000001,113.17681425191134,115.34588419660535,0.560914775374488,0.137615420152569,0.2062028517149507,0.2056940048305192,111.0,114.52631578947368,39.10526315789474,83.84210526315789,15.68421052631579,40.26315789473684,17.105263157894736,21.36842105263158,29.789473684210527,26.105263157894736,0.0,0.0,13.421052631578949,22.842105263157897,118.45136117351656,119.55781055794368,0.5844536359963504,0.1269097294934482,0.1773737373737373,0.2445801731719874,112.2,115.6,37.0,79.4,18.8,42.0,19.4,24.4,30.2,25.6,0.0,0.0,12.0,19.8,91.20000000000007,228.30000000000013,112.58267348035392,391.9084303596842,237.33333333333337,174.22222222222226,100.0,3.0,,115.89450544078603,113.53779329259154,,0.0,,,246.87,4.02,,,,,,,,,,,,
22400296.0,2024-11-28,1610612759.0,1610612747.0,119.0,101.0,220.0,36.0,85.0,14.0,40.0,15.0,16.0,11.0,27.0,26.0,0.0,0.0,15.0,13.0,101.0,96.0,48.0,90.0,13.0,34.0,10.0,10.0,11.0,35.0,31.0,0.0,0.0,13.0,15.0,119.0,96.0,48.0,96.0,105.20833333333331,123.95833333333331,0.5058823529411764,0.15625,0.2391304347826087,0.1764705882352941,48.0,96.0,123.95833333333331,105.20833333333331,0.6055555555555555,0.1354166666666666,0.2894736842105263,0.1111111111111111,96.0,2024.0,110.15197007624069,108.70790648542727,0.5337254204408578,0.1442314281454665,0.2492065727554645,0.2004077862233261,109.84210526315788,109.21052631578948,39.36842105263158,86.84210526315789,13.68421052631579,40.26315789473684,17.42105263157895,21.789473684210527,34.421052631578945,27.94736842105263,0.0,0.0,14.421052631578949,16.842105263157894,114.62874195779686,106.26751000439612,0.5352232039060684,0.1097960175686102,0.2253420837336475,0.2471018367821436,115.6,109.6,39.6,87.6,14.6,41.8,21.8,27.0,35.6,30.2,0.0,0.0,11.0,16.0,325.3,228.8,113.56119813565792,115.1116056912997,0.5510056447421298,0.1241320727882904,0.2119232154486658,0.2382131202961116,114.16666666666669,116.44444444444444,40.888888888888886,85.61111111111111,12.27777777777778,33.888888888888886,20.11111111111111,25.833333333333332,31.27777777777778,26.72222222222222,0.0,0.0,12.555555555555555,16.333333333333332,116.22569211419822,115.1947833758531,0.5616095925580804,0.1169840188693931,0.22985232231718,0.2007942119027944,115.0,113.8,41.8,87.0,14.0,37.0,17.4,23.6,27.4,26.6,0.0,0.0,11.8,16.6,133.00000000000003,171.20000000000005,112.58267348035392,391.9084303596842,240.0,14.0,100.66666666666669,3.0,,112.6263016639832,109.65275317838696,,0.0,,,213.96,4.02,,,,,,,,,,,,
